id	label	x	y
sample1	Group_1	1079	1596
sample1	Group_5	2423	1602
sample1	Group_5	1534	1598
sample1	Group_1	1503	1597
sample1	Group_6	1552	1597
sample1	Group_1	2399	1601
sample1	Group_5	548	1601
sample1	Group_1	697	1600
sample1	Group_8	1644	1598
sample1	Group_1	979	1599
sample1	Group_1	1054	1601
sample1	Group_9	1928	1600
sample1	Group_2	2188	1603
sample1	Group_5	720	1599
sample1	Group_5	1089	1600
sample1	Group_5	2283	1602
sample1	Group_1	826	1602
sample1	Group_9	2216	1609
sample1	Group_5	1765	1607
sample1	Group_1	707	1604
sample1	Group_1	922	1605
sample1	Group_1	1519	1603
sample1	Group_6	1636	1603
sample1	Group_1	587	1607
sample1	Group_1	646	1610
sample1	Group_9	1584	1605
sample1	Group_5	1854	1606
sample1	Group_1	608	1611
sample1	Group_1	741	1613
sample1	Group_5	1165	1619
sample1	Group_5	1734	1611
sample1	Group_1	2157	1607
sample1	Group_2	855	1612
sample1	Group_6	1550	1610
sample1	Group_7	1667	1610
sample1	Group_1	893	1621
sample1	Group_9	1601	1611
sample1	Group_5	633	1611
sample1	Group_1	1030	1611
sample1	Group_9	539	1617
sample1	Group_1	760	1615
sample1	Group_5	661	1616
sample1	Group_6	1636	1619
sample1	Group_5	873	1616
sample1	Group_9	1955	1622
sample1	Group_9	2328	1623
sample1	Group_5	1495	1617
sample1	Group_5	669	1622
sample1	Group_5	1549	1625
sample1	Group_9	1712	1620
sample1	Group_5	592	1622
sample1	Group_1	1052	1629
sample1	Group_3	2360	1618
sample1	Group_2	2373	1630
sample1	Group_5	1069	1621
sample1	Group_5	1749	1620
sample1	Group_1	913	1621
sample1	Group_1	964	1630
sample1	Group_5	1034	1622
sample1	Group_1	1144	1622
sample1	Group_5	1663	1622
sample1	Group_9	1873	1627
sample1	Group_9	817	1624
sample1	Group_9	1101	1629
sample1	Group_9	1532	1625
sample1	Group_5	1588	1626
sample1	Group_1	598	1629
sample1	Group_6	1688	1634
sample1	Group_6	1766	1626
sample1	Group_1	941	1637
sample1	Group_1	1150	1631
sample1	Group_9	1245	1629
sample1	Group_9	1355	1635
sample1	Group_1	640	1635
sample1	Group_1	872	1632
sample1	Group_1	624	1636
sample1	Group_1	659	1636
sample1	Group_7	1222	1634
sample1	Group_5	1596	1634
sample1	Group_5	1639	1634
sample1	Group_1	678	1631
sample1	Group_5	1937	1632
sample1	Group_9	2391	1631
sample1	Group_5	1440	1636
sample1	Group_5	1750	1634
sample1	Group_9	1339	1636
sample1	Group_9	800	1637
sample1	Group_1	1135	1647
sample1	Group_5	1708	1637
sample1	Group_1	909	1634
sample1	Group_5	1653	1637
sample1	Group_5	1962	1638
sample1	Group_1	571	1637
sample1	Group_1	900	1634
sample1	Group_9	1077	1640
sample1	Group_5	1577	1642
sample1	Group_5	2141	1643
sample1	Group_1	643	1653
sample1	Group_9	1176	1640
sample1	Group_5	1612	1637
sample1	Group_5	1628	1641
sample1	Group_1	592	1642
sample1	Group_2	2202	1651
sample1	Group_1	613	1646
sample1	Group_1	1012	1642
sample1	Group_5	1286	1649
sample1	Group_9	2364	1648
sample1	Group_5	2351	1645
sample1	Group_6	548	1645
sample1	Group_1	707	1648
sample1	Group_9	883	1644
sample1	Group_5	1148	1647
sample1	Group_5	1228	1647
sample1	Group_5	1640	1647
sample1	Group_9	1425	1647
sample1	Group_9	2337	1652
sample1	Group_9	1211	1649
sample1	Group_1	903	1652
sample1	Group_5	625	1657
sample1	Group_1	717	1671
sample1	Group_2	944	1654
sample1	Group_5	985	1652
sample1	Group_5	1441	1659
sample1	Group_1	807	1655
sample1	Group_6	1455	1653
sample1	Group_5	1584	1665
sample1	Group_1	1697	1653
sample1	Group_5	1682	1651
sample1	Group_1	681	1660
sample1	Group_5	1089	1656
sample1	Group_1	603	1656
sample1	Group_9	1237	1665
sample1	Group_1	587	1656
sample1	Group_9	1203	1658
sample1	Group_5	1293	1661
sample1	Group_5	832	1658
sample1	Group_5	920	1659
sample1	Group_9	1645	1660
sample1	Group_9	1060	1658
sample1	Group_1	1353	1664
sample1	Group_1	655	1659
sample1	Group_1	701	1667
sample1	Group_1	793	1664
sample1	Group_1	1951	1669
sample1	Group_1	2122	1666
sample1	Group_9	1417	1662
sample1	Group_8	1631	1661
sample1	Group_5	1758	1664
sample1	Group_1	1921	1662
sample1	Group_1	895	1664
sample1	Group_5	1015	1664
sample1	Group_5	1597	1662
sample1	Group_1	2302	1673
sample1	Group_5	1889	1661
sample1	Group_5	1482	1685
sample1	Group_1	2095	1664
sample1	Group_1	596	1671
sample1	Group_1	1105	1666
sample1	Group_1	1460	1668
sample1	Group_1	970	1669
sample1	Group_3	951	1674
sample1	Group_5	748	1679
sample1	Group_9	761	1674
sample1	Group_6	1121	1673
sample1	Group_9	1220	1672
sample1	Group_1	1374	1672
sample1	Group_5	1530	1671
sample1	Group_2	2316	1671
sample1	Group_8	1446	1680
sample1	Group_1	1468	1679
sample1	Group_1	565	1673
sample1	Group_5	616	1672
sample1	Group_5	928	1677
sample1	Group_5	803	1675
sample1	Group_5	1291	1678
sample1	Group_5	2334	1683
sample1	Group_1	629	1676
sample1	Group_1	652	1677
sample1	Group_1	574	1681
sample1	Group_8	1419	1679
sample1	Group_1	2146	1671
sample1	Group_1	1030	1681
sample1	Group_1	1050	1688
sample1	Group_1	880	1679
sample1	Group_5	980	1679
sample1	Group_9	1675	1682
sample1	Group_1	686	1682
sample1	Group_1	905	1693
sample1	Group_6	1639	1682
sample1	Group_1	1700	1683
sample1	Group_5	736	1683
sample1	Group_1	1125	1687
sample1	Group_9	1605	1685
sample1	Group_9	2360	1692
sample1	Group_1	609	1682
sample1	Group_1	697	1688
sample1	Group_1	830	1692
sample1	Group_9	1001	1685
sample1	Group_1	1404	1691
sample1	Group_5	2182	1688
sample1	Group_5	1306	1687
sample1	Group_1	1454	1690
sample1	Group_1	802	1689
sample1	Group_1	2108	1688
sample1	Group_1	595	1690
sample1	Group_1	862	1692
sample1	Group_1	2078	1688
sample1	Group_1	787	1688
sample1	Group_1	817	1693
sample1	Group_1	944	1693
sample1	Group_1	1354	1694
sample1	Group_5	623	1692
sample1	Group_1	774	1692
sample1	Group_9	1323	1692
sample1	Group_1	763	1699
sample1	Group_1	985	1693
sample1	Group_1	1295	1695
sample1	Group_5	1406	1700
sample1	Group_9	1635	1694
sample1	Group_5	1675	1697
sample1	Group_5	1379	1700
sample1	Group_1	656	1695
sample1	Group_9	1745	1698
sample1	Group_5	2324	1697
sample1	Group_1	1460	1697
sample1	Group_1	889	1700
sample1	Group_5	1163	1701
sample1	Group_1	1489	1701
sample1	Group_1	635	1701
sample1	Group_5	1514	1704
sample1	Group_1	686	1703
sample1	Group_1	713	1705
sample1	Group_5	1471	1704
sample1	Group_9	1689	1714
sample1	Group_5	1366	1703
sample1	Group_5	1434	1709
sample1	Group_1	1892	1706
sample1	Group_1	739	1701
sample1	Group_5	851	1703
sample1	Group_1	925	1707
sample1	Group_9	991	1708
sample1	Group_5	1136	1706
sample1	Group_5	613	1708
sample1	Group_5	825	1713
sample1	Group_1	1388	1705
sample1	Group_5	1546	1710
sample1	Group_9	1837	1706
sample1	Group_1	2148	1710
sample1	Group_3	2174	1713
sample1	Group_5	812	1709
sample1	Group_1	672	1706
sample1	Group_9	1668	1715
sample1	Group_5	879	1709
sample1	Group_6	2363	1711
sample1	Group_5	1456	1711
sample1	Group_1	1592	1720
sample1	Group_9	941	1712
sample1	Group_1	658	1712
sample1	Group_9	784	1712
sample1	Group_5	1352	1715
sample1	Group_5	2344	1723
sample1	Group_5	716	1715
sample1	Group_5	1366	1717
sample1	Group_9	2311	1714
sample1	Group_5	626	1715
sample1	Group_1	643	1714
sample1	Group_1	1483	1724
sample1	Group_1	691	1717
sample1	Group_1	1048	1718
sample1	Group_6	1101	1718
sample1	Group_1	1402	1729
sample1	Group_6	1468	1721
sample1	Group_5	985	1725
sample1	Group_1	901	1721
sample1	Group_5	1380	1723
sample1	Group_5	806	1726
sample1	Group_5	593	1719
sample1	Group_1	831	1722
sample1	Group_5	1609	1722
sample1	Group_6	2326	1721
sample1	Group_9	2333	1739
sample1	Group_6	750	1722
sample1	Group_9	851	1726
sample1	Group_1	1930	1729
sample1	Group_9	2231	1725
sample1	Group_5	2360	1724
sample1	Group_9	1280	1729
sample1	Group_7	1450	1730
sample1	Group_1	1146	1724
sample1	Group_6	1502	1724
sample1	Group_9	2203	1728
sample1	Group_2	682	1727
sample1	Group_1	1083	1727
sample1	Group_5	1555	1726
sample1	Group_1	1883	1730
sample1	Group_1	632	1725
sample1	Group_1	732	1731
sample1	Group_5	1413	1733
sample1	Group_9	1638	1728
sample1	Group_5	2035	1728
sample1	Group_5	709	1726
sample1	Group_5	785	1731
sample1	Group_5	886	1728
sample1	Group_5	1121	1735
sample1	Group_6	657	1727
sample1	Group_5	1910	1731
sample1	Group_5	1364	1731
sample1	Group_1	697	1729
sample1	Group_1	1103	1738
sample1	Group_5	1546	1729
sample1	Group_1	1141	1741
sample1	Group_1	1511	1742
sample1	Group_5	1609	1734
sample1	Group_1	826	1735
sample1	Group_9	878	1734
sample1	Group_5	967	1735
sample1	Group_1	722	1737
sample1	Group_9	1527	1737
sample1	Group_1	901	1737
sample1	Group_1	1961	1744
sample1	Group_9	621	1737
sample1	Group_3	820	1739
sample1	Group_5	1560	1738
sample1	Group_1	1355	1743
sample1	Group_1	1831	1744
sample1	Group_1	921	1746
sample1	Group_5	1158	1741
sample1	Group_5	1441	1752
sample1	Group_6	1642	1741
sample1	Group_1	2305	1742
sample1	Group_5	702	1745
sample1	Group_1	1388	1742
sample1	Group_1	666	1750
sample1	Group_9	865	1745
sample1	Group_5	1084	1747
sample1	Group_5	1981	1745
sample1	Group_1	1315	1749
sample1	Group_9	1539	1751
sample1	Group_3	789	1745
sample1	Group_9	1884	1758
sample1	Group_1	717	1748
sample1	Group_5	976	1748
sample1	Group_1	1405	1752
sample1	Group_1	641	1750
sample1	Group_5	837	1750
sample1	Group_5	1097	1748
sample1	Group_5	1628	1747
sample1	Group_9	1043	1750
sample1	Group_5	1571	1751
sample1	Group_5	2048	1753
sample1	Group_1	824	1752
sample1	Group_9	880	1758
sample1	Group_1	1345	1750
sample1	Group_1	692	1757
sample1	Group_5	1589	1758
sample1	Group_2	1152	1753
sample1	Group_1	610	1759
sample1	Group_5	904	1756
sample1	Group_9	1394	1756
sample1	Group_1	1929	1760
sample1	Group_5	1617	1753
sample1	Group_5	1643	1759
sample1	Group_9	1692	1757
sample1	Group_1	940	1757
sample1	Group_9	1259	1758
sample1	Group_1	1423	1757
sample1	Group_9	1913	1765
sample1	Group_1	1948	1757
sample1	Group_9	1046	1762
sample1	Group_5	1057	1762
sample1	Group_1	1139	1767
sample1	Group_5	2076	1761
sample1	Group_9	2201	1763
sample1	Group_5	1512	1764
sample1	Group_9	2325	1765
sample1	Group_5	845	1768
sample1	Group_1	826	1772
sample1	Group_1	1085	1766
sample1	Group_9	1312	1765
sample1	Group_5	1478	1768
sample1	Group_5	1108	1769
sample1	Group_2	1973	1767
sample1	Group_9	792	1764
sample1	Group_6	1071	1764
sample1	Group_1	1331	1763
sample1	Group_9	1662	1766
sample1	Group_1	814	1768
sample1	Group_5	984	1768
sample1	Group_1	676	1771
sample1	Group_1	691	1770
sample1	Group_1	736	1772
sample1	Group_9	1675	1768
sample1	Group_3	2060	1771
sample1	Group_1	2181	1768
sample1	Group_1	711	1774
sample1	Group_5	1417	1771
sample1	Group_1	2108	1771
sample1	Group_1	622	1770
sample1	Group_9	763	1777
sample1	Group_1	1155	1773
sample1	Group_9	1628	1776
sample1	Group_1	606	1776
sample1	Group_1	909	1783
sample1	Group_1	749	1777
sample1	Group_1	643	1777
sample1	Group_1	662	1777
sample1	Group_9	788	1782
sample1	Group_9	856	1779
sample1	Group_5	1170	1778
sample1	Group_5	1449	1779
sample1	Group_1	1058	1781
sample1	Group_5	722	1780
sample1	Group_5	1394	1783
sample1	Group_1	812	1786
sample1	Group_1	1079	1787
sample1	Group_9	1910	1782
sample1	Group_1	1978	1783
sample1	Group_5	889	1784
sample1	Group_1	2222	1791
sample1	Group_5	1576	1788
sample1	Group_1	674	1784
sample1	Group_5	983	1786
sample1	Group_5	1146	1787
sample1	Group_9	1616	1786
sample1	Group_1	626	1788
sample1	Group_1	726	1796
sample1	Group_7	1175	1791
sample1	Group_1	1427	1796
sample1	Group_1	2072	1787
sample1	Group_5	684	1787
sample1	Group_1	1933	1801
sample1	Group_1	654	1792
sample1	Group_1	753	1793
sample1	Group_5	869	1800
sample1	Group_9	954	1790
sample1	Group_5	1413	1793
sample1	Group_5	2044	1792
sample1	Group_9	804	1794
sample1	Group_5	1112	1793
sample1	Group_5	1446	1792
sample1	Group_5	1094	1794
sample1	Group_5	1499	1797
sample1	Group_5	843	1794
sample1	Group_9	917	1794
sample1	Group_1	711	1798
sample1	Group_5	1389	1798
sample1	Group_5	884	1799
sample1	Group_1	1162	1794
sample1	Group_9	1253	1797
sample1	Group_1	1507	1799
sample1	Group_5	1806	1805
sample1	Group_9	1884	1799
sample1	Group_1	636	1810
sample1	Group_1	738	1800
sample1	Group_5	1401	1799
sample1	Group_1	686	1804
sample1	Group_9	797	1807
sample1	Group_9	942	1802
sample1	Group_5	974	1803
sample1	Group_5	1490	1802
sample1	Group_9	2115	1803
sample1	Group_9	814	1807
sample1	Group_5	1023	1807
sample1	Group_1	1629	1806
sample1	Group_5	903	1807
sample1	Group_1	1169	1813
sample1	Group_5	2063	1814
sample1	Group_1	2226	1816
sample1	Group_9	930	1804
sample1	Group_1	1142	1806
sample1	Group_6	664	1805
sample1	Group_5	1865	1807
sample1	Group_9	1006	1807
sample1	Group_1	1078	1813
sample1	Group_9	834	1809
sample1	Group_1	1155	1809
sample1	Group_9	1281	1818
sample1	Group_9	730	1812
sample1	Group_7	1121	1811
sample1	Group_1	825	1812
sample1	Group_1	1970	1812
sample1	Group_5	2214	1826
sample1	Group_1	777	1820
sample1	Group_1	863	1814
sample1	Group_5	1498	1815
sample1	Group_5	1574	1814
sample1	Group_1	695	1819
sample1	Group_5	743	1815
sample1	Group_5	967	1817
sample1	Group_1	2189	1815
sample1	Group_1	710	1820
sample1	Group_9	2179	1818
sample1	Group_9	2286	1821
sample1	Group_5	2086	1813
sample1	Group_1	656	1817
sample1	Group_9	909	1818
sample1	Group_9	1261	1818
sample1	Group_6	1560	1824
sample1	Group_3	1629	1828
sample1	Group_9	1924	1821
sample1	Group_1	1155	1819
sample1	Group_9	1409	1823
sample1	Group_9	812	1827
sample1	Group_9	880	1830
sample1	Group_9	898	1821
sample1	Group_5	983	1823
sample1	Group_9	1754	1820
sample1	Group_5	746	1828
sample1	Group_5	1031	1824
sample1	Group_9	1479	1831
sample1	Group_9	1388	1834
sample1	Group_7	1533	1826
sample1	Group_1	2246	1831
sample1	Group_1	765	1837
sample1	Group_5	925	1828
sample1	Group_1	1945	1824
sample1	Group_9	2153	1833
sample1	Group_1	710	1826
sample1	Group_9	1108	1825
sample1	Group_1	1142	1825
sample1	Group_9	2006	1828
sample1	Group_9	2123	1836
sample1	Group_9	2275	1833
sample1	Group_9	1890	1838
sample1	Group_5	2070	1833
sample1	Group_9	908	1833
sample1	Group_5	1013	1830
sample1	Group_1	1067	1832
sample1	Group_1	1576	1832
sample1	Group_9	2092	1835
sample1	Group_9	2178	1833
sample1	Group_5	691	1834
sample1	Group_1	716	1834
sample1	Group_6	846	1838
sample1	Group_5	650	1837
sample1	Group_9	1077	1840
sample1	Group_1	1151	1846
sample1	Group_5	916	1841
sample1	Group_5	1535	1840
sample1	Group_5	1130	1840
sample1	Group_5	899	1840
sample1	Group_6	1367	1845
sample1	Group_9	1406	1841
sample1	Group_1	1727	1841
sample1	Group_1	1778	1848
sample1	Group_1	1956	1842
sample1	Group_1	673	1844
sample1	Group_7	1584	1842
sample1	Group_9	955	1852
sample1	Group_9	2243	1845
sample1	Group_1	704	1845
sample1	Group_1	1004	1837
sample1	Group_5	1057	1845
sample1	Group_1	810	1848
sample1	Group_1	2203	1851
sample1	Group_9	732	1849
sample1	Group_5	1046	1857
sample1	Group_1	1166	1850
sample1	Group_5	1835	1847
sample1	Group_5	2072	1851
sample1	Group_7	1307	1853
sample1	Group_5	1471	1855
sample1	Group_9	753	1854
sample1	Group_5	827	1854
sample1	Group_1	989	1855
sample1	Group_1	908	1854
sample1	Group_1	931	1857
sample1	Group_5	1091	1854
sample1	Group_1	2003	1851
sample1	Group_7	1390	1852
sample1	Group_1	1767	1858
sample1	Group_9	1434	1856
sample1	Group_9	2025	1853
sample1	Group_5	650	1859
sample1	Group_9	1918	1861
sample1	Group_1	1644	1857
sample1	Group_9	2120	1858
sample1	Group_1	714	1856
sample1	Group_5	867	1858
sample1	Group_1	1080	1862
sample1	Group_1	1136	1857
sample1	Group_1	1278	1860
sample1	Group_1	1740	1855
sample1	Group_1	1062	1860
sample1	Group_9	775	1863
sample1	Group_9	802	1861
sample1	Group_5	977	1860
sample1	Group_1	1003	1863
sample1	Group_9	1330	1859
sample1	Group_7	1517	1861
sample1	Group_5	2273	1865
sample1	Group_5	697	1860
sample1	Group_1	1437	1868
sample1	Group_5	901	1874
sample1	Group_9	1936	1860
sample1	Group_1	1855	1862
sample1	Group_9	741	1868
sample1	Group_9	1295	1870
sample1	Group_5	1465	1866
sample1	Group_5	670	1864
sample1	Group_5	1590	1863
sample1	Group_1	1993	1877
sample1	Group_6	1098	1867
sample1	Group_5	1489	1866
sample1	Group_9	1645	1875
sample1	Group_1	720	1874
sample1	Group_9	758	1875
sample1	Group_9	890	1869
sample1	Group_1	1533	1868
sample1	Group_9	817	1868
sample1	Group_9	834	1869
sample1	Group_5	850	1882
sample1	Group_9	918	1882
sample1	Group_9	950	1872
sample1	Group_1	2213	1873
sample1	Group_1	982	1876
sample1	Group_5	1069	1875
sample1	Group_5	1788	1883
sample1	Group_1	2189	1876
sample1	Group_1	745	1879
sample1	Group_1	1005	1887
sample1	Group_9	1578	1879
sample1	Group_9	1546	1878
sample1	Group_9	1605	1880
sample1	Group_1	1772	1878
sample1	Group_1	681	1882
sample1	Group_5	1087	1880
sample1	Group_1	1480	1883
sample1	Group_1	1847	1881
sample1	Group_1	699	1880
sample1	Group_9	771	1883
sample1	Group_1	1020	1882
sample1	Group_1	1980	1886
sample1	Group_1	2034	1882
sample1	Group_9	2082	1891
sample1	Group_5	1056	1885
sample1	Group_9	950	1885
sample1	Group_9	1309	1884
sample1	Group_6	1380	1886
sample1	Group_1	1731	1886
sample1	Group_1	732	1888
sample1	Group_5	2051	1888
sample1	Group_5	2160	1885
sample1	Group_1	1423	1885
sample1	Group_5	2179	1885
sample1	Group_9	1254	1887
sample1	Group_9	1543	1892
sample1	Group_5	1557	1888
sample1	Group_5	1947	1890
sample1	Group_5	1804	1892
sample1	Group_1	714	1890
sample1	Group_9	812	1897
sample1	Group_5	831	1894
sample1	Group_1	1960	1893
sample1	Group_1	989	1893
sample1	Group_9	948	1894
sample1	Group_1	1035	1896
sample1	Group_9	2226	1898
sample1	Group_1	744	1894
sample1	Group_1	866	1901
sample1	Group_5	889	1899
sample1	Group_9	1647	1902
sample1	Group_1	1079	1897
sample1	Group_5	1097	1894
sample1	Group_1	2245	1902
sample1	Group_9	781	1899
sample1	Group_9	1327	1906
sample1	Group_1	1980	1899
sample1	Group_1	2013	1902
sample1	Group_1	2154	1900
sample1	Group_1	1054	1901
sample1	Group_1	1025	1905
sample1	Group_5	1504	1902
sample1	Group_1	1519	1908
sample1	Group_9	1943	1913
sample1	Group_1	2030	1903
sample1	Group_9	956	1902
sample1	Group_2	1781	1904
sample1	Group_5	830	1905
sample1	Group_6	970	1906
sample1	Group_6	927	1909
sample1	Group_5	1070	1906
sample1	Group_5	876	1908
sample1	Group_5	1101	1905
sample1	Group_5	1546	1910
sample1	Group_5	727	1911
sample1	Group_9	742	1907
sample1	Group_1	905	1914
sample1	Group_5	1046	1915
sample1	Group_1	2172	1919
sample1	Group_9	1378	1915
sample1	Group_9	1000	1912
sample1	Group_1	1971	1914
sample1	Group_9	2094	1909
sample1	Group_9	2105	1917
sample1	Group_2	1766	1913
sample1	Group_6	2158	1914
sample1	Group_1	886	1915
sample1	Group_5	981	1911
sample1	Group_5	1101	1916
sample1	Group_9	2123	1916
sample1	Group_9	799	1917
sample1	Group_5	1093	1919
sample1	Group_5	1126	1916
sample1	Group_9	865	1917
sample1	Group_1	944	1914
sample1	Group_9	1014	1917
sample1	Group_9	998	1926
sample1	Group_5	1652	1923
sample1	Group_1	2237	1915
sample1	Group_5	2145	1918
sample1	Group_5	1845	1921
sample1	Group_5	962	1919
sample1	Group_1	1534	1918
sample1	Group_9	1065	1922
sample1	Group_1	1996	1920
sample1	Group_1	2188	1928
sample1	Group_9	834	1923
sample1	Group_5	1397	1933
sample1	Group_5	1862	1923
sample1	Group_1	864	1925
sample1	Group_1	894	1928
sample1	Group_5	1582	1933
sample1	Group_5	925	1930
sample1	Group_5	1032	1924
sample1	Group_5	906	1938
sample1	Group_9	1056	1928
sample1	Group_5	1110	1927
sample1	Group_1	1664	1927
sample1	Group_5	803	1929
sample1	Group_1	960	1931
sample1	Group_9	1745	1932
sample1	Group_9	1692	1927
sample1	Group_7	1979	1932
sample1	Group_5	2152	1935
sample1	Group_5	844	1932
sample1	Group_1	1676	1936
sample1	Group_1	2238	1935
sample1	Group_7	1602	1942
sample1	Group_9	1794	1937
sample1	Group_1	1959	1937
sample1	Group_5	944	1938
sample1	Group_5	1641	1941
sample1	Group_5	1865	1941
sample1	Group_9	2126	1936
sample1	Group_5	1087	1940
sample1	Group_6	2106	1937
sample1	Group_5	1617	1940
sample1	Group_1	881	1941
sample1	Group_1	1661	1943
sample1	Group_5	2086	1938
sample1	Group_1	816	1944
sample1	Group_5	1989	1943
sample1	Group_9	1051	1940
sample1	Group_1	1106	1945
sample1	Group_9	1168	1950
sample1	Group_1	2175	1942
sample1	Group_9	996	1943
sample1	Group_5	1840	1943
sample1	Group_1	974	1946
sample1	Group_5	853	1947
sample1	Group_5	1378	1951
sample1	Group_9	1531	1947
sample1	Group_7	1025	1953
sample1	Group_9	799	1952
sample1	Group_5	869	1945
sample1	Group_6	1049	1950
sample1	Group_9	1710	1950
sample1	Group_1	836	1952
sample1	Group_5	2014	1955
sample1	Group_9	2065	1957
sample1	Group_1	925	1949
sample1	Group_5	1413	1954
sample1	Group_1	2120	1956
sample1	Group_5	2161	1951
sample1	Group_9	779	1953
sample1	Group_1	934	1954
sample1	Group_1	1885	1954
sample1	Group_9	1728	1959
sample1	Group_9	1113	1960
sample1	Group_1	1402	1956
sample1	Group_9	888	1960
sample1	Group_9	2142	1956
sample1	Group_5	2203	1955
sample1	Group_1	1090	1959
sample1	Group_1	1844	1959
sample1	Group_5	939	1961
sample1	Group_5	1199	1962
sample1	Group_1	1964	1958
sample1	Group_5	990	1964
sample1	Group_1	1122	1966
sample1	Group_1	1440	1968
sample1	Group_5	961	1963
sample1	Group_9	1810	1967
sample1	Group_1	1872	1961
sample1	Group_5	2013	1963
sample1	Group_1	908	1968
sample1	Group_6	1562	1964
sample1	Group_5	2079	1962
sample1	Group_1	840	1964
sample1	Group_5	947	1966
sample1	Group_1	1098	1965
sample1	Group_1	1401	1965
sample1	Group_9	2039	1965
sample1	Group_5	1917	1974
sample1	Group_1	856	1971
sample1	Group_1	1036	1967
sample1	Group_7	1217	1975
sample1	Group_5	1413	1973
sample1	Group_1	1666	1969
sample1	Group_1	1705	1975
sample1	Group_9	892	1973
sample1	Group_9	1071	1969
sample1	Group_9	1018	1972
sample1	Group_5	1849	1970
sample1	Group_9	1005	1971
sample1	Group_5	1984	1977
sample1	Group_9	2016	1974
sample1	Group_9	1567	1976
sample1	Group_5	935	1974
sample1	Group_5	1086	1977
sample1	Group_1	920	1979
sample1	Group_9	970	1981
sample1	Group_1	1940	1977
sample1	Group_9	2197	1978
sample1	Group_1	1656	1983
sample1	Group_1	1863	1982
sample1	Group_1	1450	1983
sample1	Group_6	1674	1983
sample1	Group_5	1137	1983
sample1	Group_5	1504	1990
sample1	Group_5	989	1986
sample1	Group_5	1020	1983
sample1	Group_9	1096	1981
sample1	Group_5	1519	1996
sample1	Group_9	1573	1991
sample1	Group_6	1908	1981
sample1	Group_9	2179	1988
sample1	Group_9	1816	1988
sample1	Group_1	940	1990
sample1	Group_5	1007	1989
sample1	Group_5	1211	1988
sample1	Group_9	1406	1988
sample1	Group_5	1439	1992
sample1	Group_9	1556	1989
sample1	Group_9	1691	1991
sample1	Group_9	1035	1995
sample1	Group_8	1959	1991
sample1	Group_9	1336	1999
sample1	Group_5	1486	1996
sample1	Group_1	1626	1996
sample1	Group_9	2138	2001
sample1	Group_5	1308	1996
sample1	Group_5	1322	1997
sample1	Group_9	1543	1996
sample1	Group_5	1077	1997
sample1	Group_9	1556	2006
sample1	Group_8	1725	2001
sample1	Group_5	1976	1998
sample1	Group_1	2192	1997
sample1	Group_9	998	1996
sample1	Group_5	1051	1999
sample1	Group_1	1869	2005
sample1	Group_7	1916	1999
sample1	Group_9	965	2001
sample1	Group_1	2065	2009
sample1	Group_9	1699	2004
sample1	Group_1	1482	2009
sample1	Group_5	1078	2006
sample1	Group_1	1519	2011
sample1	Group_9	1204	2009
sample1	Group_8	1537	2012
sample1	Group_1	1613	2012
sample1	Group_5	1648	2013
sample1	Group_5	2182	2006
sample1	Group_9	1099	2011
sample1	Group_5	1320	2010
sample1	Group_2	1633	2010
sample1	Group_9	1673	2008
sample1	Group_9	1693	2017
sample1	Group_1	1945	2011
sample1	Group_9	992	2013
sample1	Group_9	1038	2018
sample1	Group_1	1930	2015
sample1	Group_1	1117	2020
sample1	Group_9	1419	2015
sample1	Group_5	1476	2024
sample1	Group_5	1132	2018
sample1	Group_9	1594	2018
sample1	Group_9	2017	2016
sample1	Group_9	1390	2023
sample1	Group_5	1079	2017
sample1	Group_5	1238	2027
sample1	Group_1	1915	2020
sample1	Group_9	2056	2020
sample1	Group_9	1810	2028
sample1	Group_6	1314	2024
sample1	Group_5	1999	2027
sample1	Group_9	1406	2022
sample1	Group_9	1149	2025
sample1	Group_5	1371	2030
sample1	Group_5	1647	2035
sample1	Group_5	1537	2027
sample1	Group_1	1612	2032
sample1	Group_5	1664	2028
sample1	Group_5	1122	2029
sample1	Group_9	1166	2036
sample1	Group_9	1092	2036
sample1	Group_5	1571	2036
sample1	Group_5	1684	2031
sample1	Group_1	1629	2036
sample1	Group_9	1248	2041
sample1	Group_9	1410	2035
sample1	Group_7	1472	2038
sample1	Group_5	1508	2039
sample1	Group_6	1314	2036
sample1	Group_5	1822	2039
sample1	Group_9	1893	2039
sample1	Group_1	1992	2042
sample1	Group_5	1172	2048
sample1	Group_3	1493	2040
sample1	Group_9	1547	2040
sample1	Group_5	1135	2048
sample1	Group_5	1157	2046
sample1	Group_9	1420	2048
sample1	Group_9	1768	2045
sample1	Group_9	1110	2045
sample1	Group_5	1679	2054
sample1	Group_5	1186	2045
sample1	Group_1	1605	2047
sample1	Group_9	1591	2055
sample1	Group_3	1970	2046
sample1	Group_1	1721	2048
sample1	Group_9	1286	2048
sample1	Group_5	2024	2048
sample1	Group_5	1315	2049
sample1	Group_7	1657	2050
sample1	Group_5	1616	2049
sample1	Group_3	1699	2048
sample1	Group_5	1494	2055
sample1	Group_9	1512	2056
sample1	Group_5	1785	2052
sample1	Group_9	1470	2055
sample1	Group_1	1825	2063
sample1	Group_9	1333	2056
sample1	Group_1	2003	2062
sample1	Group_9	1526	2066
sample1	Group_1	1707	2062
sample1	Group_5	1724	2068
sample1	Group_1	1987	2058
sample1	Group_9	1434	2061
sample1	Group_1	1809	2062
sample1	Group_5	1631	2058
